@RELATION knn_inter
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,positive}

@DATA
0.046050,0.006264,3.038972,0.102726,0.137669,0.349843,0.010534,0.064658,-30.681778,1.953291,-0.271153,-0.005040,-0.209065,0.210269,-0.088805,-0.080638,-0.101353,0.029557,-0.095126,0.023096,-0.064135,0.014296,0.006465,0.018050,0.012962,0.025407,0.017472,0.044371,0.006342,0.010527,0.012876,0.013574,0.006721,0.024634,0.035722,0.006218,0.263499,0.040183,0.027229,0.323136,0.007921,0.061007,2.302895,0.700235,0.612727,0.370564,0.381853,0.298311,0.260775,0.258336,0.227319,0.206133,0.202535,0.198681,0.199292,0.017551,0.009947,0.019579,0.016547,0.027067,0.021280,0.021754,0.010305,0.013339,0.013519,0.014637,0.008496,0.009839,positive
0.062364,0.004069,3.020124,0.121711,0.145764,0.495813,0.009155,0.091342,-27.481548,1.908241,-0.173941,-0.156444,-0.183353,0.161539,0.013856,0.075905,0.062523,0.091121,0.013325,0.066056,-0.050535,0.015495,0.007685,0.036886,0.010823,0.015072,0.012175,0.030189,0.004209,0.010110,0.012405,0.024823,0.008496,0.020722,0.045244,0.002993,0.274003,0.042899,0.026970,0.447205,0.006023,0.081186,1.791662,0.734694,0.613649,0.361308,0.398640,0.308769,0.301873,0.243382,0.245991,0.219463,0.210278,0.198115,0.192801,0.016035,0.010701,0.028589,0.012741,0.015445,0.015178,0.027226,0.006778,0.012978,0.012844,0.024878,0.011353,0.010521,positive
0.066097,0.003320,2.943594,0.127173,0.147397,0.518541,0.009691,0.099165,-30.098161,1.923130,-0.180028,-0.219900,-0.150624,0.191112,0.072215,0.037863,0.008404,0.049229,-0.091198,0.015882,0.009104,0.012563,0.006642,0.022758,0.013811,0.025168,0.013598,0.029792,0.005024,0.007411,0.012775,0.013800,0.010718,0.020129,0.056322,0.004086,0.363771,0.055115,0.028676,0.521008,0.007166,0.097080,2.674605,0.800884,0.790746,0.439602,0.426206,0.357548,0.314441,0.267133,0.249992,0.224242,0.213372,0.203641,0.203078,0.015081,0.009240,0.025083,0.017413,0.024412,0.017144,0.021624,0.008321,0.009587,0.014274,0.015572,0.013732,0.010436,positive
0.067513,0.002324,2.999778,0.124535,0.149154,0.482305,0.013090,0.097549,-29.783063,0.990382,-0.596806,-0.337333,-0.190932,0.210587,-0.203933,-0.148231,-0.079429,-0.112681,-0.136591,-0.084269,-0.160606,0.020594,0.008380,0.019558,0.014245,0.011218,0.011429,0.015845,0.008297,0.008459,0.010869,0.016534,0.009943,0.020463,0.051334,0.002391,0.389713,0.050028,0.031487,0.429708,0.009734,0.080203,2.457694,0.938808,0.776911,0.540838,0.386509,0.355522,0.330357,0.314283,0.302985,0.293533,0.319847,0.310168,0.301506,0.027051,0.012830,0.025624,0.020997,0.016600,0.018311,0.018879,0.013855,0.012783,0.014619,0.021035,0.014798,0.013040,positive
0.063687,0.003377,3.044807,0.140024,0.173211,0.457595,0.011570,0.089603,-28.157592,2.345589,-0.157292,-0.153685,-0.379055,0.271637,0.168431,0.059351,-0.046929,0.013208,-0.125180,0.022555,-0.013843,0.018058,0.008904,0.033204,0.018277,0.027393,0.015450,0.022900,0.004970,0.007878,0.012646,0.015837,0.007501,0.022969,0.051506,0.003034,0.265750,0.051257,0.025719,0.459449,0.007473,0.093898,2.058963,0.731543,0.691062,0.351129,0.461404,0.342087,0.323040,0.284211,0.278963,0.257188,0.242541,0.230349,0.233472,0.021224,0.013630,0.031061,0.022809,0.026292,0.021394,0.023442,0.008577,0.010798,0.014617,0.018727,0.011390,0.011403,positive
0.047285,0.010052,3.058256,0.100921,0.138080,0.334323,0.012893,0.074336,-26.137025,1.623074,-0.836334,-0.487640,-0.491420,-0.012003,-0.021969,-0.086072,-0.096479,-0.007194,-0.100340,-0.019148,-0.113827,0.013742,0.010763,0.014733,0.013667,0.016435,0.014768,0.016902,0.008997,0.014051,0.011999,0.014578,0.012162,0.018793,0.030927,0.009362,0.274569,0.036839,0.034956,0.351292,0.007445,0.056800,1.724973,0.797187,0.773242,0.430446,0.465396,0.357621,0.314242,0.294749,0.268720,0.268306,0.252678,0.254354,0.259897,0.017356,0.015407,0.017747,0.017061,0.019932,0.019595,0.019962,0.014564,0.018599,0.014652,0.018249,0.017037,0.010294,positive
0.056492,0.006993,3.067781,0.108786,0.130049,0.456455,0.009504,0.087669,-29.014680,0.927402,-0.671964,-0.281285,-0.186108,0.176418,-0.027094,-0.086757,-0.082248,-0.031318,-0.128018,-0.000159,-0.118189,0.011679,0.007514,0.013337,0.010838,0.014224,0.012015,0.028862,0.007090,0.008669,0.011391,0.012130,0.008441,0.019630,0.038314,0.005956,0.274255,0.038225,0.027568,0.348319,0.007088,0.061246,1.857028,0.734292,0.644992,0.474069,0.371758,0.318596,0.290584,0.273191,0.275880,0.262920,0.259809,0.267568,0.267738,0.015218,0.011504,0.016055,0.015039,0.017063,0.016842,0.016172,0.010673,0.012097,0.014394,0.014571,0.011528,0.009103,positive
0.067500,0.007748,2.983726,0.127910,0.152755,0.461072,0.014061,0.097399,-28.172522,1.694189,-0.461784,-0.326511,-0.195304,0.090049,-0.157608,-0.079704,-0.034380,-0.041518,-0.069829,-0.089726,-0.160969,0.017593,0.008165,0.019579,0.011578,0.019759,0.012439,0.018798,0.005983,0.009309,0.016802,0.021243,0.011817,0.022771,0.060449,0.007914,0.365816,0.061372,0.035125,0.500320,0.010056,0.100141,2.608168,0.938441,0.829577,0.509294,0.431014,0.375856,0.309892,0.301504,0.296245,0.283330,0.292182,0.278613,0.281417,0.021935,0.012260,0.024726,0.016351,0.019760,0.018424,0.024331,0.011032,0.014309,0.020159,0.023901,0.017950,0.012453,positive
0.049465,0.008316,3.110197,0.110071,0.146778,0.384524,0.009168,0.072634,-26.795648,1.216072,-0.199424,0.114682,-0.256056,0.118317,0.011932,-0.029182,-0.050012,0.047842,-0.109593,-0.036499,-0.042697,0.013923,0.006642,0.021641,0.011881,0.016720,0.011044,0.040147,0.005230,0.008163,0.015893,0.020053,0.007647,0.022086,0.019031,0.005127,0.201742,0.026221,0.029626,0.229920,0.005913,0.033217,1.729332,0.619268,0.574988,0.371536,0.399501,0.313415,0.297080,0.268072,0.285705,0.258831,0.256108,0.246664,0.242807,0.016838,0.009124,0.021860,0.014910,0.018359,0.014225,0.034876,0.007430,0.009816,0.017000,0.020708,0.010277,0.010787,positive
0.066606,0.006145,3.010319,0.123288,0.142103,0.534948,0.009964,0.104012,-27.805489,1.068437,-0.510450,-0.379550,-0.255178,0.117324,-0.086117,-0.029271,-0.087336,-0.007229,-0.177660,0.007723,-0.148255,0.014501,0.008812,0.014993,0.011875,0.013724,0.011847,0.018998,0.006574,0.009033,0.011400,0.013221,0.010299,0.017214,0.046683,0.005479,0.338796,0.045943,0.029035,0.421885,0.006446,0.077944,2.014677,0.805771,0.742480,0.534725,0.429826,0.369641,0.328807,0.302680,0.304726,0.295422,0.288597,0.284503,0.281383,0.018514,0.012881,0.017643,0.015660,0.016701,0.016274,0.016697,0.009986,0.012591,0.014143,0.015778,0.014000,0.009729,positive
0.060530,0.014286,3.061505,0.125014,0.155325,0.438370,0.010618,0.089264,-25.871571,1.417089,-0.588613,-0.196976,-0.044702,0.136208,-0.088218,-0.083439,-0.074854,0.015485,-0.103093,0.032766,-0.072225,0.014084,0.006930,0.022331,0.011538,0.017035,0.012681,0.026449,0.006437,0.010787,0.016274,0.018186,0.008507,0.020636,0.045210,0.009334,0.270120,0.047195,0.030005,0.423732,0.007188,0.077538,1.909555,0.810226,0.712008,0.448101,0.426199,0.344165,0.305262,0.285400,0.292814,0.271926,0.264354,0.261518,0.266578,0.018438,0.009519,0.024709,0.015465,0.021220,0.017094,0.026686,0.009969,0.014530,0.018954,0.021167,0.011507,0.011594,positive
0.085511,0.006104,3.089586,0.144319,0.154800,0.716120,0.008927,0.134968,-26.895105,1.121337,-0.390234,-0.312194,-0.214682,0.269037,0.000028,-0.072621,-0.121061,-0.055655,-0.017702,0.009432,-0.099756,0.011739,0.006113,0.017732,0.010799,0.015079,0.013733,0.019878,0.007317,0.009669,0.013035,0.014083,0.005936,0.016968,0.048547,0.005003,0.240545,0.039626,0.027125,0.428801,0.006953,0.087845,1.849597,0.779504,0.726714,0.478229,0.405990,0.356428,0.326720,0.296718,0.291871,0.278397,0.265099,0.262426,0.249444,0.014609,0.008803,0.020541,0.014336,0.018399,0.018661,0.021777,0.011887,0.013868,0.015323,0.016927,0.008176,0.010256,positive
0.043294,0.017435,3.094890,0.097588,0.136897,0.317323,0.010775,0.064152,-25.088612,1.940859,0.050796,0.094436,-0.152159,0.222988,0.038886,0.051268,-0.021465,0.079128,-0.069911,0.026069,-0.021953,0.016828,0.006382,0.035397,0.013518,0.024474,0.012046,0.036411,0.004481,0.008046,0.015759,0.024229,0.006626,0.023977,0.024676,0.012918,0.222465,0.027200,0.032415,0.269325,0.006313,0.043352,1.740440,0.680775,0.641233,0.385197,0.412371,0.321673,0.306143,0.265620,0.257883,0.236279,0.230417,0.217675,0.210669,0.019769,0.008434,0.031554,0.016089,0.022899,0.015045,0.033247,0.007466,0.010553,0.016541,0.023613,0.008990,0.010949,positive
0.068125,0.007121,3.076512,0.131751,0.155796,0.490205,0.010364,0.098980,-27.469373,0.911496,-0.633131,-0.123942,-0.243692,0.134629,-0.177281,0.001968,-0.102989,-0.064833,-0.084216,0.030392,-0.070762,0.011767,0.007951,0.019854,0.015908,0.017012,0.012869,0.016383,0.005650,0.009265,0.010602,0.012760,0.008003,0.018124,0.044901,0.004723,0.262972,0.046512,0.027666,0.406249,0.007003,0.072490,1.803211,0.860178,0.696256,0.447847,0.383314,0.342996,0.303407,0.287934,0.274547,0.275054,0.277960,0.263433,0.255293,0.014368,0.011404,0.021276,0.019966,0.020780,0.018363,0.016689,0.009505,0.013731,0.013459,0.015178,0.011435,0.010913,positive
0.074667,0.003832,3.011566,0.132073,0.148439,0.542876,0.012621,0.110282,-29.068485,0.998151,-0.760213,-0.313464,-0.283688,0.132075,-0.157190,-0.172017,-0.090987,-0.034924,-0.093868,-0.027903,-0.125169,0.015079,0.008671,0.012788,0.010939,0.016451,0.012072,0.014361,0.007674,0.010516,0.012871,0.014158,0.010576,0.018946,0.058094,0.003866,0.371652,0.056500,0.032582,0.496269,0.010015,0.091479,2.532173,0.891706,0.851390,0.567337,0.424095,0.390673,0.347121,0.332802,0.324516,0.306532,0.329684,0.321113,0.316083,0.021082,0.013391,0.017281,0.016753,0.018237,0.017893,0.019710,0.013450,0.016171,0.016986,0.019034,0.016262,0.011511,positive
0.057948,0.004797,3.030033,0.108978,0.129593,0.450581,0.009045,0.090307,-30.634796,1.063983,-0.536383,-0.225267,-0.203362,0.208690,-0.168036,-0.095424,-0.035244,-0.026276,-0.161394,-0.037797,-0.121551,0.013008,0.007128,0.013057,0.011518,0.014205,0.011476,0.033747,0.005922,0.009128,0.011922,0.012902,0.008041,0.020703,0.041858,0.004788,0.311989,0.042902,0.028205,0.374834,0.006392,0.069000,2.222965,0.708218,0.672904,0.447494,0.383284,0.341677,0.309421,0.286272,0.291173,0.277546,0.283742,0.267022,0.260481,0.015891,0.010200,0.016724,0.015532,0.016808,0.014624,0.014772,0.009257,0.012869,0.014385,0.014999,0.010463,0.008736,positive
0.059531,0.004682,2.943134,0.117942,0.149365,0.426126,0.013744,0.085978,-28.529480,1.604143,-0.397329,-0.425623,-0.115394,0.076473,-0.244558,-0.214127,-0.173984,-0.171814,-0.141042,-0.123293,-0.094256,0.016418,0.007834,0.022203,0.018881,0.020473,0.017900,0.017154,0.006084,0.011882,0.012952,0.014544,0.007733,0.021512,0.046423,0.005288,0.443973,0.045544,0.038364,0.417061,0.009910,0.075535,2.724999,0.987199,0.774198,0.588833,0.417027,0.385989,0.340893,0.330424,0.319128,0.329542,0.349517,0.354083,0.352757,0.022722,0.012174,0.025716,0.026145,0.026471,0.026150,0.021349,0.010651,0.017630,0.017161,0.018078,0.011902,0.012881,positive
